,sample,header,label,name,replicon,resistance,circular,len,genes,ARR-3,Col(BS512),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(3)-IIe,aac(6')-Ib-cr,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-27,blaCTX-M-3,blaCTX-M-8,blaOXA-1,blaTEM-1B,blaTEM-1C,blaTEM-52B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
tig00015144,ESBL10,tig00015144 len=2800 reads=2 covStat=-0.69 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_8,False,False,False,2800,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00015146,ESBL10,tig00015146 len=2742 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_9,False,False,False,2742,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000495,ESBL10,tig00000495 len=2405 reads=5 covStat=5.86 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_10,False,False,False,2405,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00001618,ESBL10,tig00001618 len=1707 reads=26 covStat=-16.62 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_11,False,False,False,1707,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000001,ESBL04,tig00000001 len=3296276 reads=39726 covStat=26340.55 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,chromosome,C_0,False,True,True,3296373,['blaCTX-M-15'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837029..2837904,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000005,ESBL04,tig00000005 len=2110661 reads=23774 covStat=17950.45 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,chromosome,C_1,False,True,False,2110707,"[""aac(6')-Ib-cr"", 'aac(3)-IIa', 'catB3', 'mdf(A)', 'blaOXA-1']",,,,,,,,,,,,,,,,,,,,,,,,1134686..1135546,,,1131683..1132282,,,,,,,,,,,,,,,1132413..1133243,,,,,1133381..1133825,,,,,,,,1203850..1205082,,,,,,,,,,
tig00000035,ESBL04,tig00000035 len=21514 reads=108 covStat=155.87 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_0,False,False,False,21514,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000006,ESBL04,tig00000006 len=14211 reads=15 covStat=165.87 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_1,False,False,False,14211,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000212,ESBL04,tig00000212 len=6977 reads=5 covStat=2.42 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_2,False,False,False,6977,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000567,ESBL04,tig00000567 len=6086 reads=7 covStat=-2.56 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_3,False,False,False,6086,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000452,ESBL04,tig00000452 len=6037 reads=6 covStat=3.57 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_4,False,False,False,6037,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000213,ESBL04,tig00000213 len=4601 reads=7 covStat=-3.63 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_5,False,False,False,4601,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000037,ESBL04,tig00000037 len=4365 reads=4 covStat=-1.07 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_6,False,False,False,4365,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000796,ESBL04,tig00000796 len=1590 reads=7 covStat=-3.22 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_7,False,False,False,1590,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000270,ESBL04,tig00000270 len=1036 reads=14 covStat=-8.63 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_8,False,False,False,1036,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000001,ESBL19,tig00000001 len=1723303 reads=28967 covStat=15538.91 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,chromosome,C_0,False,False,False,1723336,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000072,ESBL19,tig00000072 len=1659104 reads=24562 covStat=17259.10 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,chromosome,C_1,False,False,False,1659152,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000003,ESBL19,tig00000003 len=1011377 reads=16012 covStat=9741.29 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,chromosome,C_2,False,True,False,1011388,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80554..81786,,,,,,,,,,
tig00022284,ESBL19,tig00022284 len=686585 reads=8937 covStat=7952.95 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_0,False,False,False,686602,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00022285,ESBL19,tig00022285 len=28104 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_1,False,False,False,28105,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000005,ESBL19,tig00000005 len=15650 reads=137 covStat=124.36 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_2,False,False,False,15650,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00022283,ESBL19,tig00022283 len=8976 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_3,False,False,False,8976,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000214,ESBL19,tig00000214 len=6449 reads=9 covStat=22.23 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_4,False,False,False,6452,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000216,ESBL19,tig00000216 len=6429 reads=9 covStat=26.68 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_5,False,False,False,6435,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00022286,ESBL19,tig00022286 len=5769 reads=5 covStat=-1.59 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_6,False,False,False,5769,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00022287,ESBL19,tig00022287 len=5752 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_7,False,False,False,5752,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000300,ESBL19,tig00000300 len=5668 reads=7 covStat=30.16 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_8,False,False,False,5668,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000181,ESBL19,tig00000181 len=4753 reads=3 covStat=-0.61 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_9,False,False,False,4753,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000183,ESBL19,tig00000183 len=4125 reads=4 covStat=-0.74 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_10,False,False,False,4125,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000119,ESBL19,tig00000119 len=3635 reads=13 covStat=3.33 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_11,False,False,False,3635,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00022288,ESBL19,tig00022288 len=2912 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_12,False,False,False,2912,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00022295,ESBL19,tig00022295 len=2736 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_13,False,False,False,2736,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00022294,ESBL19,tig00022294 len=2640 reads=3 covStat=0.99 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_14,False,False,False,2640,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000333,ESBL19,tig00000333 len=2315 reads=9 covStat=-4.93 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_15,False,False,False,2315,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00022292,ESBL19,tig00022292 len=1889 reads=10 covStat=-5.58 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_16,False,False,False,1889,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00022293,ESBL19,tig00022293 len=1889 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_17,False,False,False,1889,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000310,ESBL19,tig00000310 len=1722 reads=17 covStat=-9.98 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_18,False,False,False,1722,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00022290,ESBL19,tig00022290 len=1352 reads=30 covStat=-19.41 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_19,False,False,False,1352,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00022291,ESBL19,tig00022291 len=1347 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_20,False,False,False,1347,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000304,ESBL19,tig00000304 len=1192 reads=26 covStat=-16.28 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_21,False,False,False,1192,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000198,ESBL19,tig00000198 len=138682 reads=1957 covStat=1366.75 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_0,True,True,True,138686,"[""ant(3'')-Ia"", 'mph(A)', ""aph(3'')-Ib"", 'aadA5', 'dfrA17', 'Col156', 'sul1', 'sul2', 'IncFIB(AP001918)', 'tet(A)', 'blaCTX-M-27', 'IncFII(pRSB107)', 'IncFIA']",,,,,19591..19732,,,,110669..111056,126331..127012,,,,,,81859..82119,,,,,,,,,,,,103774..104562,,105185..105351,93122..93925,,,,,,,,87580..88455,,,,,,,,,,,,,104693..105166,,,,,96172..97093,,102388..103254,93986..94801,,,90061..91307,,
tig00000209,ESBL19,tig00000209 len=91862 reads=811 covStat=1255.29 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_1,True,False,True,91872,['IncI1'],,,,,,,,,,,,,,,,,69869..70010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000219,ESBL19,tig00000219 len=8828 reads=81 covStat=48.71 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_2,True,False,True,8830,['Col156'],,,,,5722..5875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000222,ESBL19,tig00000222 len=1953 reads=54 covStat=-27.13 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,plasmid,P_3,True,False,False,1954,['Col(MG828)'],,,1815..1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00001501,ESBL18,tig00001501 len=1637889 reads=18196 covStat=14627.98 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,chromosome,C_0,False,False,False,1637948,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00001503,ESBL18,tig00001503 len=1536020 reads=19830 covStat=11763.06 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,chromosome,C_1,False,False,False,1536058,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000013,ESBL18,tig00000013 len=1428674 reads=18933 covStat=10677.82 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,chromosome,C_2,False,False,False,1428697,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000089,ESBL18,tig00000089 len=421687 reads=5076 covStat=3414.34 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_0,False,True,False,421701,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92560..93792,,,,,,,,,,
tig00000416,ESBL18,tig00000416 len=27206 reads=1117 covStat=-397.68 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_1,False,False,False,27209,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00001505,ESBL18,tig00001505 len=23604 reads=506 covStat=-112.96 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_2,False,False,False,23605,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00001502,ESBL18,tig00001502 len=18522 reads=305 covStat=33.59 gappedBases=no class=contig suggestRepeat=yes suggestCircular=no,misc,M_3,False,False,False,18534,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00001504,ESBL18,tig00001504 len=15321 reads=671 covStat=-259.52 gappedBases=no class=contig suggestRepeat=yes suggestCircular=no,misc,M_4,False,False,False,15321,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000003,ESBL18,tig00000003 len=6926 reads=6 covStat=11.43 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_5,False,False,False,6926,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00017084,ESBL18,tig00017084 len=6845 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_6,False,False,False,6845,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000139,ESBL18,tig00000139 len=3389 reads=3 covStat=-1.24 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_7,False,False,False,3389,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000068,ESBL18,tig00000068 len=2455 reads=10 covStat=-5.07 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_8,False,False,False,2455,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00017085,ESBL18,tig00017085 len=115007 reads=1089 covStat=1115.19 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_0,True,False,True,115009,['IncFIB(pHCM2)'],,,,,,,,,,,25704..26578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000355,ESBL18,tig00000355 len=100851 reads=1521 covStat=539.52 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_1,True,True,True,100851,"['blaTEM-1C', 'aph(6)-Id', ""aph(3'')-Ib"", 'sul2', 'IncB/O/K/Z']",,,,,,,,98477..98636,,,,,,,,,,,,,,,,,,,,,,,60498..61301,,66360..67092,,,,,,,,,,,61557..62417,,,,,,,,,,,,,,,,59622..60437,,,,,
tig00000410,ESBL18,tig00000410 len=45043 reads=482 covStat=364.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_2,True,True,True,45050,"['IncX1', 'IncX3', 'blaTEM-52B']",,,,,,,,,,,,,,,,,,,,,22025..22398,23045..23387,,,,,,,,,,,,,,,,,,,,,,,9966..10826,,,,,,,,,,,,,,,,,,,,
tig00000487,ESBL18,tig00000487 len=12416 reads=48 covStat=107.33 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_3,True,False,True,12416,['ColRNAI'],,,,,,,8657..8787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000500,ESBL18,tig00000500 len=5999 reads=48 covStat=25.89 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,plasmid,P_4,True,False,False,6005,['ColRNAI'],,,,,,,4164..4283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000488,ESBL18,tig00000488 len=2740 reads=26 covStat=2.71 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_5,True,False,True,2727,['Col(MG828)'],,,1844..2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00006772,ESBL06,tig00006772 len=1459930 reads=11850 covStat=4557.86 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,chromosome,C_0,False,False,False,1460067,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000020,ESBL06,tig00000020 len=907947 reads=6078 covStat=3688.91 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_0,False,False,False,908104,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000024,ESBL06,tig00000024 len=753013 reads=5320 covStat=2878.83 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_1,False,True,False,753097,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666991..668223,,,,,,,,,,
tig00000042,ESBL06,tig00000042 len=545318 reads=4058 covStat=1925.27 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_2,False,True,False,545384,['tet(34)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540383..540738,,,
tig00000059,ESBL06,tig00000059 len=490867 reads=3614 covStat=1774.19 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_3,False,False,False,490947,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000422,ESBL06,tig00000422 len=364933 reads=2680 covStat=1268.42 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_4,False,False,False,364947,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000424,ESBL06,tig00000424 len=267288 reads=1864 covStat=995.14 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_5,False,False,False,267313,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000131,ESBL06,tig00000131 len=84914 reads=477 covStat=378.56 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_6,False,True,False,84977,['blaCTX-M-1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163..1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000106,ESBL06,tig00000106 len=62844 reads=304 covStat=269.65 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_7,False,False,False,62867,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000144,ESBL06,tig00000144 len=41456 reads=165 covStat=200.79 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_8,False,False,False,41513,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000423,ESBL06,tig00000423 len=22490 reads=217 covStat=21.06 gappedBases=no class=contig suggestRepeat=yes suggestCircular=no,misc,M_9,False,False,False,22493,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000156,ESBL06,tig00000156 len=19840 reads=80 covStat=90.98 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_10,False,False,False,19881,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000094,ESBL06,tig00000094 len=18037 reads=73 covStat=59.77 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_11,False,False,False,18040,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000148,ESBL06,tig00000148 len=16245 reads=62 covStat=63.78 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_12,False,False,False,16246,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00006776,ESBL06,tig00006776 len=13930 reads=36 covStat=58.44 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_13,False,False,False,13945,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000165,ESBL06,tig00000165 len=12237 reads=24 covStat=52.75 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_14,False,False,False,12242,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00006775,ESBL06,tig00006775 len=10727 reads=16 covStat=26.85 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_15,False,False,False,10727,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00006774,ESBL06,tig00006774 len=10725 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_16,False,False,False,10725,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000046,ESBL06,tig00000046 len=9222 reads=25 covStat=13.78 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_17,False,False,False,9222,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000169,ESBL06,tig00000169 len=7195 reads=4 covStat=13.57 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_18,False,False,False,7195,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00006777,ESBL06,tig00006777 len=7038 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_19,False,False,False,7043,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00006773,ESBL06,tig00006773 len=6420 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_20,False,False,False,6431,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000123,ESBL06,tig00000123 len=5997 reads=9 covStat=25.98 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_21,False,False,False,5998,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000286,ESBL06,tig00000286 len=4608 reads=7 covStat=5.70 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_22,False,False,False,4608,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
